id,balance,duration,housing,loan,campaign,y,default
25068,0.125043125,0.00650671,yes,no,1,no,yes
25069,0.07280337,0.024400163,no,no,2,no,no
25070,0.150545639,0.014030094,yes,no,1,no,yes
25071,0.09747063,0.023180155,no,no,1,no,no
25072,0.073738493,0.010776739,yes,no,1,no,yes
25073,0.122074338,0.040870272,no,no,1,no,no
25074,0.081945781,0.057137048,yes,no,1,no,yes
25075,0.105514499,0.040260268,yes,no,1,no,yes
25076,0.1021644,0.11752745,no,no,2,yes,no
25077,0.073239155,0.026840179,yes,yes,1,no,yes
25078,0.088627821,0.03904026,yes,no,1,no,yes
25079,0.07328455,0.076860512,yes,no,1,no,yes
25080,0.07280337,0.06893046,no,no,1,no,no
25081,0.121329871,0.052867019,yes,no,1,no,yes
25082,0.076925172,0.027246848,no,yes,1,no,no
25083,0.073811123,0.040870272,no,no,2,no,no
25084,0.233090625,0.006303375,yes,no,1,no,yes
25085,0.082717484,0.01606344,no,yes,1,no,no
25086,0.073220998,0.019316795,yes,no,1,no,yes
25087,0.150881557,0.012403416,yes,no,1,no,yes
25088,0.125242859,0.0099634,no,no,3,no,no
25089,0.069970766,0.009353396,no,no,4,no,no
25090,0.076552939,0.017080114,yes,no,1,no,yes
25091,0.073547837,0.012810085,yes,no,2,no,yes
25092,0.077478982,0.037006913,yes,no,1,no,yes
25093,0.121311714,0.010980073,no,no,1,no,no
25094,0.07415612,0.052257015,no,no,2,no,no
25095,0.11768017,0.059983733,yes,no,1,no,yes
25096,0.091959762,0.013623424,no,yes,1,no,no
25097,0.077742269,0.011793412,yes,yes,2,no,yes
25098,0.072839686,0.014436763,yes,yes,3,no,yes
25099,0.07280337,0.063237088,yes,yes,1,no,yes
25100,0.083534581,0.020943473,yes,no,1,no,yes
25101,0.089635575,0.08153721,yes,no,2,no,yes
25102,0.084233654,0.024603497,yes,no,1,no,yes
25103,0.130762806,0.019723465,yes,yes,1,no,yes
25104,0.071432462,0.012810085,yes,no,2,no,yes
25105,0.090924773,0.055103701,yes,no,1,no,yes
25106,0.078631998,0.08845059,no,no,1,no,no
25107,0.076108075,0.010573404,no,no,1,no,no
25108,0.07280337,0.033956893,no,no,2,no,no
25109,0.073057578,0.074827166,yes,no,1,no,yes
25110,0.082726563,0.030906873,yes,no,1,no,yes
25111,0.072031667,0.021756812,no,no,1,no,no
25112,0.073375338,0.016876779,no,no,1,no,no
25113,0.074246909,0.033346889,no,no,1,no,no
25114,0.079421858,0.096583977,no,no,1,no,no
25115,0.073702177,0.025416836,yes,yes,1,no,yes
25116,0.076979645,0.017486783,yes,no,1,no,yes
25117,0.074746246,0.013826759,yes,no,1,no,yes
25118,0.073874675,0.043920293,yes,no,1,no,yes
25119,0.049162021,0.028873526,yes,no,1,no,yes
25120,0.072994026,0.031923546,yes,no,1,no,yes
25121,0.186915548,0.017690118,no,no,1,no,no
25122,0.080974343,0.025010167,no,no,1,no,no
25123,0.073048499,0.053070354,yes,no,1,no,yes
25124,0.073593231,0.012200081,no,no,2,no,no
25125,0.089009133,0.010370069,yes,no,2,no,yes
25126,0.104997004,0.119560797,yes,yes,1,no,yes
25127,0.083843263,0.010573404,yes,no,1,no,yes
25128,0.073829281,0.096380643,yes,no,3,no,yes
25129,0.087937828,0.033346889,yes,no,2,no,yes
25130,0.091033719,0.07198048,yes,no,1,no,yes
25131,0.093866323,0.012810085,yes,no,1,no,yes
25132,0.093239882,0.026636844,yes,yes,1,no,yes
25133,0.091651081,0.036193575,no,yes,1,no,no
25134,0.076916093,0.067303782,yes,no,2,no,yes
25135,0.100457574,0.017080114,yes,yes,1,no,yes
25136,0.077642402,0.025823505,yes,no,1,no,yes
25137,0.099386269,0.010980073,yes,no,1,no,yes
25138,0.080093694,0.087840586,no,no,2,no,no
25139,0.104052803,0.096583977,no,no,1,no,no
25140,0.062998202,0.015453436,yes,yes,3,no,yes
25141,0.075300056,0.070760472,no,no,1,no,no
25142,0.074755325,0.062830419,yes,yes,1,no,yes
25143,0.086639551,0.022773485,yes,no,2,no,yes
25144,0.130563071,0.013420089,yes,yes,1,no,yes
25145,0.124371289,0.048190321,no,yes,2,no,no
25146,0.099077588,0.018503457,yes,no,1,no,yes
25147,0.077515298,0.014640098,yes,no,1,no,yes
25148,0.072903238,0.025010167,yes,no,1,no,yes
25149,0.084687596,0.014843432,yes,no,3,no,yes
25150,0.07320284,0.040463603,yes,no,1,no,yes
25151,0.101011385,0.033550224,yes,yes,2,no,yes
25152,0.090815826,0.043106954,yes,no,3,no,yes
25153,0.100112578,0.033143554,yes,yes,1,no,yes
25154,0.087329544,0.091093941,no,no,1,no,no
25155,0.087656383,0.025213501,yes,no,1,no,yes
25156,0.07470993,0.036193575,no,no,1,no,no
25157,0.078686471,0.05896706,yes,no,1,no,yes
25158,0.077751348,0.039650264,yes,no,2,no,yes
25159,0.072848764,0.025213501,no,no,1,no,no
25160,0.077705954,0.041683611,no,no,1,no,no
25161,0.07009787,0.015656771,yes,no,1,no,yes
25162,0.077197538,0.081130541,no,no,1,no,no
25163,0.07662557,0.071167141,yes,no,1,no,yes
25164,0.127276524,0.053883693,yes,no,1,no,yes
25165,0.074374013,0.01952013,yes,no,2,no,yes
25166,0.07280337,0.057543717,no,yes,1,no,no
25167,0.07280337,0.222244815,yes,no,2,no,yes
25168,0.395910882,0.115900773,no,no,2,no,no
25169,0.072785212,0.049816999,no,no,1,no,no
25170,0.074682694,0.036396909,no,yes,1,no,no
25171,0.163873404,0.013216755,yes,no,2,no,yes
25172,0.101301908,0.03599024,yes,no,2,no,yes
25173,0.077469904,0.031516877,no,no,4,no,no
25174,0.07280337,0.037616917,yes,no,3,no,yes
25175,0.072975868,0.018300122,yes,yes,2,no,yes
25176,0.073774808,0.022366816,no,yes,2,no,no
25177,0.075499791,0.012606751,yes,no,2,no,yes
25178,0.074945981,0.024400163,no,no,2,no,no
25179,0.073030342,0.087637251,no,no,2,no,no
25180,0.073702177,0.031923546,yes,no,2,no,yes
25181,0.080039221,0.064863766,yes,no,2,no,yes
25182,0.072984947,0.053273688,yes,yes,2,no,yes
25183,0.07280337,0.036396909,no,no,2,no,no
25184,0.086258239,0.03599024,yes,no,2,no,yes
25185,0.106513173,0.031923546,yes,yes,2,no,yes
25186,0.072903238,0.013216755,yes,no,2,no,yes
25187,0.078958836,0.016673444,no,yes,2,no,no
25188,0.072458373,0.049613664,yes,no,2,no,yes
25189,0.095863672,0.022366816,no,no,5,no,no
25190,0.075862946,0.012810085,yes,yes,3,no,yes
25191,0.072140613,0.025416836,no,no,2,no,no
25192,0.165307864,0.037820252,yes,no,2,no,yes
25193,0.085123382,0.019723465,yes,yes,2,no,yes
25194,0.077406352,0.025010167,no,no,2,no,no
25195,0.180723767,0.240138268,no,no,2,yes,no
25196,0.073511521,0.023383489,no,no,2,no,no
25197,0.097733917,0.038226922,yes,no,2,no,yes
25198,0.071459699,0.029280195,no,no,2,no,no
25199,0.077397273,0.034973566,yes,no,2,no,yes
25200,0.076988724,0.088247255,no,no,2,no,no
25201,0.080947107,0.016673444,yes,no,2,no,yes
25202,0.073702177,0.011183408,yes,yes,2,no,yes
25203,0.068118679,0.024400163,yes,no,2,no,yes
25204,0.310415267,0.010980073,no,no,2,no,no
25205,0.085114303,0.053680358,no,yes,2,no,no
25206,0.078668313,0.017080114,yes,no,2,no,yes
25207,0.086721261,0.05551037,no,yes,2,no,no
25208,0.080075536,0.050833672,yes,yes,2,no,yes
25209,0.076580175,0.054493697,yes,no,2,no,yes
25210,0.077615165,0.051037007,no,yes,2,no,no
25211,0.080629347,0.096380643,no,no,2,no,no
25212,0.113004558,0.047580317,no,no,3,no,no
25213,0.0773428,0.048800325,yes,no,2,no,yes
25214,0.07280337,0.00650671,yes,no,2,no,yes
25215,0.072848764,0.044530297,yes,no,3,no,yes
25216,0.07280337,0.028263522,yes,no,2,no,yes
25217,0.083770632,0.025620171,no,no,4,no,no
25218,0.086902838,0.01606344,no,yes,2,no,no
25219,0.092241207,0.021756812,no,no,3,no,no
25220,0.106658435,0.121390809,no,yes,2,no,no
25221,0.072994026,0.046563644,yes,no,2,no,yes
25222,0.075018612,0.046970313,yes,no,2,no,yes
25223,0.082263541,0.026230175,no,no,2,no,no
25224,0.075036769,0.033753558,yes,no,2,no,yes
25225,0.07280337,0.018503457,yes,no,2,no,yes
25226,0.071968115,0.039853599,no,yes,3,no,no
25227,0.114466254,0.019113461,no,no,2,no,no
25228,0.072294954,0.029686865,yes,no,2,no,yes
25229,0.093294355,0.020740138,yes,no,2,no,yes
25230,0.076453071,0.017486783,no,yes,2,no,no
25231,0.072839686,0.041276942,yes,no,2,no,yes
25232,0.078868048,0.015250102,no,no,2,no,no
25233,0.07749714,0.078690525,yes,no,3,no,yes
25234,0.07280337,0.049613664,yes,no,2,no,yes
25235,0.07280337,0.145587637,no,no,2,yes,no
25236,0.07280337,0.085400569,yes,no,2,no,yes
25237,0.077161222,0.085807239,yes,no,2,no,yes
25238,0.124498393,0.02948353,yes,no,2,no,yes
25239,0.07614439,0.015046767,no,no,2,no,no
25240,0.053538031,0.028670191,yes,yes,3,no,yes
25241,0.055716957,0.00345669,yes,no,5,no,yes
25242,0.073910991,0.010370069,yes,no,4,no,yes
25243,0.083461951,0.03904026,yes,no,2,no,yes
25244,0.108837361,0.094347296,no,no,3,no,no
25245,0.075490712,0.013623424,no,no,2,no,no
25246,0.07280337,0.01606344,yes,yes,3,no,yes
25247,0.077787664,0.014640098,yes,no,2,no,yes
25248,0.125606014,0.024196828,yes,no,2,no,yes
25249,0.079340149,0.00955673,yes,no,3,no,yes
25250,0.07741543,0.146807645,yes,no,3,no,yes
25251,0.118533583,0.292191948,yes,no,2,yes,yes
25252,0.076044523,0.035583571,yes,no,2,no,yes
25253,0.092495415,0.027043514,yes,no,2,no,yes
25254,0.126886133,0.028060187,yes,no,2,no,yes
25255,0.096136038,0.05551037,no,no,2,no,no
25256,0.096644454,0.034566897,yes,no,2,no,yes
25257,0.07829608,0.029890199,no,no,2,no,no
25258,0.099440742,0.147824319,yes,no,4,no,yes
25259,0.07280337,0.01952013,yes,no,2,no,yes
25260,0.073929149,0.10797072,yes,no,3,no,yes
25261,0.084306284,0.038023587,yes,yes,2,no,yes
25262,0.079267518,0.059170394,yes,no,2,no,yes
25263,0.07280337,0.128710858,yes,no,2,no,yes
25264,0.114965591,0.011183408,yes,no,2,no,yes
25265,0.085786138,0.046970313,no,no,2,no,no
25266,0.077533456,0.027450183,no,yes,2,no,no
25267,0.079185808,0.03253355,no,no,2,no,no
25268,0.083688922,0.013623424,no,no,7,no,no
25269,0.080211719,0.02297682,no,no,3,no,no
25270,0.082862746,0.038836926,yes,no,2,no,yes
25271,0.071986273,0.020943473,yes,no,6,no,yes
25272,0.080738293,0.038633591,yes,no,2,no,yes
25273,0.098714434,0.07198048,yes,no,2,no,yes
25274,0.07280337,0.035380236,yes,yes,2,no,yes
25275,0.06675685,0.041480277,yes,no,2,no,yes
25276,0.081264867,0.030093534,no,yes,2,no,no
25277,0.076253336,0.178527857,no,no,2,no,no
25278,0.08290814,0.018096787,yes,yes,2,no,yes
25279,0.086621393,0.034770232,yes,no,2,no,yes
25280,0.085786138,0.055103701,yes,yes,3,no,yes
25281,0.089935177,0.049613664,no,no,3,no,no
25282,0.070660759,0.044326962,yes,no,2,no,yes
25283,0.087992301,0.008743392,no,no,2,no,no
25284,0.105124108,0.133794225,no,no,3,no,no
25285,0.080956185,0.027653518,yes,no,2,no,yes
25286,0.198572803,0.270231802,yes,no,3,no,yes
25287,0.075663211,0.025823505,no,no,4,no,no
25288,0.077851216,0.031313542,yes,no,3,no,yes
25289,0.078650155,0.010980073,yes,no,2,no,yes
25290,0.078940679,0.044123627,no,no,2,no,no
25291,0.106994353,0.017080114,no,no,4,no,no
25292,0.082481434,0.022366816,yes,no,1,no,yes
25293,0.074818877,0.038023587,yes,no,2,no,yes
25294,0.082517749,0.075843839,no,no,4,no,no
25295,0.079412779,0.058153721,yes,no,1,no,yes
25296,0.090443593,0.041073607,yes,no,2,no,yes
25297,0.121375266,0.013826759,yes,yes,2,no,yes
25298,0.08187315,0.0199268,no,no,4,no,no
25299,0.074001779,0.034566897,yes,yes,2,no,yes
25300,0.07280337,0.026230175,no,no,2,no,no
25301,0.117153596,0.081333876,yes,yes,2,no,yes
25302,0.105233054,0.017283449,yes,no,2,no,yes
25303,0.076008207,0.025620171,no,yes,3,no,no
25304,0.139197066,0.04900366,yes,no,2,no,yes
25305,0.07280337,0.069540464,yes,no,2,no,yes
25306,0.07280337,0.03944693,yes,no,2,no,yes
25307,0.07447388,0.017690118,yes,no,1,no,yes
25308,0.086875601,0.029076861,yes,no,2,no,yes
25309,0.08561364,0.018910126,yes,yes,3,no,yes
25310,0.078631998,0.029890199,no,no,3,no,no
25311,0.202013691,0.075640504,yes,no,2,no,yes
25312,0.07360231,0.017486783,yes,yes,1,no,yes
25313,0.081646179,0.011793412,no,no,1,no,no
25314,0.112677719,0.004676698,no,no,2,no,no
25315,0.072812449,0.024196828,no,no,2,no,no
25316,0.155166779,0.023790159,no,no,2,no,no
25317,0.128983349,0.029890199,yes,yes,1,no,yes
25318,0.085867848,0.075843839,yes,no,1,no,yes
25319,0.077569771,0.03599024,yes,no,2,no,yes
25320,0.124316816,0.017080114,yes,no,1,no,yes
25321,0.082744721,0.034770232,yes,no,1,no,yes
25322,0.082381566,0.030500203,no,no,2,yes,no
25323,0.102255189,0.026636844,no,no,2,no,no
25324,0.186643183,0.052663684,no,no,1,no,no
25325,0.072676266,0.023383489,yes,no,2,no,yes
25326,0.086212845,0.057543717,yes,no,2,no,yes
25327,0.075781236,0.03253355,yes,no,2,no,yes
25328,0.07630781,0.09800732,yes,no,1,yes,yes
25329,0.081446444,0.024603497,yes,yes,3,no,yes
25330,0.07280337,0.125660838,yes,no,2,no,yes
25331,0.072876001,0.123424156,no,yes,1,no,no
25332,0.073003105,0.048393656,yes,no,3,no,yes
25333,0.087438491,0.012403416,yes,no,2,no,yes
25334,0.077887531,0.028263522,yes,yes,2,no,yes
25335,0.073230076,0.164701098,yes,no,2,no,yes
25336,0.231274853,0.034160228,yes,yes,3,no,yes
25337,0.07726109,0.026636844,yes,no,3,no,yes
25338,0.095246309,0.119154128,no,no,2,no,no
25339,0.075862946,0.016266775,yes,yes,2,no,yes
25340,0.081174078,0.060187068,yes,no,2,no,yes
25341,0.069979845,0.044326962,no,no,2,no,no
25342,0.073974543,0.079300529,no,no,3,no,no
25343,0.091415031,0.055103701,yes,no,5,no,yes
25344,0.080302508,0.039650264,yes,no,3,no,yes
25345,0.086712182,0.035176901,yes,yes,7,no,yes
25346,0.075517949,0.118544124,yes,no,2,no,yes
25347,0.10765711,0.020333469,yes,no,2,no,yes
25348,0.07280337,0.030500203,no,no,4,no,no
25349,0.074192435,0.03904026,yes,no,2,no,yes
25350,0.09038912,0.037616917,yes,no,4,no,yes
25351,0.162829336,0.083570557,no,no,3,no,no
25352,0.081519075,0.010166734,no,no,3,no,no
25353,0.079412779,0.033143554,no,no,2,no,no
25354,0.07280337,0.021960146,yes,no,5,no,yes
25355,0.072894159,0.033956893,yes,yes,5,no,yes
25356,0.085804296,0.206181375,yes,yes,3,no,yes
25357,0.129246636,0.098820659,yes,yes,2,no,yes
25358,0.15976976,0.03253355,yes,no,3,no,yes
25359,0.084851016,0.086417243,yes,yes,2,no,yes
25360,0.142011512,0.017080114,yes,no,2,no,yes
25361,0.073965464,0.055917039,no,yes,2,no,no
25362,0.069707479,0.187067914,no,yes,2,no,no
25363,0.074328618,0.038023587,yes,no,3,no,yes
25364,0.071178254,0.096787312,yes,no,2,no,yes
25365,0.081355655,0.048800325,no,no,3,no,no
25366,0.081500917,0.006710045,yes,no,4,no,yes
25367,0.109028017,0.120170801,yes,no,2,no,yes
25368,0.072812449,0.015656771,yes,no,3,no,yes
25369,0.091387794,0.014640098,yes,no,2,no,yes
25370,0.07280337,0.041276942,yes,yes,3,no,yes
25371,0.087229677,0.010370069,yes,no,4,no,yes
25372,0.124752601,0.031923546,yes,no,2,no,yes
25373,0.07113286,0.167751118,yes,no,2,no,yes
25374,0.09922285,0.074013827,no,yes,2,no,no
25375,0.086158372,0.047376983,yes,no,2,no,yes
25376,0.078287001,0.080113867,yes,no,2,no,yes
25377,0.083561818,0.069540464,yes,no,2,no,yes
25378,0.098242333,0.057950386,no,yes,2,no,no
25379,0.074364934,0.013216755,yes,no,1,no,yes
25380,0.07741543,0.040666938,yes,no,1,no,yes
25381,0.08036606,0.012606751,yes,yes,6,no,yes
25382,0.12754889,0.031923546,yes,no,2,no,yes
25383,0.072676266,0.007930053,no,no,2,no,no
25384,0.129718737,0.050630338,yes,no,3,no,yes
25385,0.185717139,0.008133388,no,no,1,no,no
25386,0.083716159,0.020130134,yes,no,1,no,yes
25387,0.08307156,0.038430256,yes,yes,1,no,yes
25388,0.127349155,0.201098007,yes,no,1,no,yes
25389,0.085822454,0.077063847,no,no,1,no,no
25390,0.113040873,0.023383489,no,no,4,no,no
25391,0.074410328,0.088857259,no,no,1,no,no
25392,0.076425835,0.033753558,yes,yes,3,no,yes
25393,0.080647504,0.021350142,yes,no,5,no,yes
25394,0.077306484,0.027450183,yes,no,3,no,yes
25395,0.078223449,0.038226922,yes,yes,2,no,yes
25396,0.080565794,0.053477023,yes,no,2,no,yes
25397,0.107711583,0.093330622,yes,no,3,no,yes
25398,0.0746373,0.028263522,yes,no,1,no,yes
25399,0.072830607,0.069337129,yes,no,1,no,yes
25400,0.092831333,0.050223668,yes,no,1,no,yes
25401,0.101329145,0.047783652,yes,no,1,no,yes
25402,0.086657709,0.021350142,yes,no,1,no,yes
25403,0.078041872,0.016266775,yes,no,1,no,yes
25404,0.08314419,0.036600244,yes,no,1,no,yes
25405,0.086784813,0.032126881,yes,yes,1,no,yes
25406,0.086212845,0.02257015,yes,no,1,no,yes
25407,0.152524831,0.182594551,yes,no,1,yes,yes
25408,0.074746246,0.050020333,yes,yes,1,no,yes
25409,0.085622719,0.030296869,yes,yes,1,no,yes
25410,0.091133586,0.016876779,yes,yes,2,no,yes
25411,0.084560492,0.024603497,yes,no,1,no,yes
25412,0.108310788,0.050223668,yes,no,2,no,yes
25413,0.063742669,0.035176901,yes,no,1,no,yes
25414,0.083371162,0.028670191,yes,yes,2,no,yes
25415,0.076153469,0.039243595,no,no,4,no,no
25416,0.105342001,0.0949573,yes,yes,1,no,yes
25417,0.105160423,0.279991867,no,no,1,no,no
25418,0.077687796,0.228141521,no,no,4,yes,no
25419,0.074664536,0.035786905,yes,no,4,no,yes
25420,0.072957711,0.013420089,yes,no,1,no,yes
25421,0.074501117,0.021553477,yes,no,1,no,yes
25422,0.076026365,0.107767385,yes,no,1,no,yes
25423,0.073402575,0.022366816,yes,no,1,no,yes
25424,0.073765729,0.074420496,yes,no,3,no,yes
25425,0.108201841,0.016673444,yes,yes,6,no,yes
25426,0.075999128,0.026230175,yes,no,2,no,yes
25427,0.0735206,0.027653518,no,yes,5,no,no
25428,0.073084815,0.051037007,yes,no,4,no,yes
25429,0.078986073,0.041276942,yes,no,1,no,yes
25430,0.085422984,0.110410736,yes,no,1,yes,yes
25431,0.083471029,0.300122001,yes,no,3,no,yes
25432,0.0746373,0.043920293,yes,no,1,no,yes
25433,0.085168776,0.005083367,yes,no,1,no,yes
25434,0.080420533,0.128100854,no,yes,1,no,no
25435,0.085223249,0.051240342,yes,no,2,no,yes
25436,0.082626695,0.05856039,yes,yes,1,no,yes
25437,0.077170301,0.033346889,yes,no,1,no,yes
25438,0.103153996,0.062423749,no,no,1,no,no
25439,0.100711783,0.138064254,no,no,1,no,no
25440,0.126949685,0.117324115,yes,no,4,no,yes
25441,0.075372687,0.081333876,yes,no,1,no,yes
25442,0.070025239,0.075640504,yes,yes,1,no,yes
25443,0.076008207,0.018300122,no,no,2,no,no
25444,0.077987399,0.015656771,yes,yes,2,no,yes
25445,0.072621793,0.028263522,no,no,3,no,no
25446,0.087093494,0.033956893,yes,no,3,no,yes
25447,0.127666915,0.086823912,no,no,3,no,no
25448,0.082844588,0.036193575,yes,no,5,no,yes
25449,0.073239155,0.062627084,yes,no,5,no,yes
25450,0.072839686,0.041886946,yes,no,5,no,yes
25451,0.080139088,0.018096787,no,no,1,no,no
25452,0.083698001,0.012606751,no,no,1,no,no
25453,0.184073866,0.062627084,yes,no,4,no,yes
25454,0.074355855,0.04249695,yes,no,1,no,yes
25455,0.093839086,0.011386743,yes,no,2,no,yes
25456,0.097715759,0.020943473,yes,no,1,no,yes
25457,0.074219672,0.074420496,no,no,3,yes,no
25458,0.077170301,0.022773485,yes,no,3,no,yes
25459,0.113794418,0.0199268,yes,no,2,no,yes
25460,0.083752474,0.036600244,no,no,3,no,no
25461,0.145561346,0.141724278,yes,no,2,no,yes
25462,0.109599985,0.02297682,no,no,1,no,no
25463,0.073320865,0.017080114,no,yes,3,no,no
25464,0.115628348,0.027450183,yes,no,1,no,yes
25465,0.0832259,0.060797072,no,no,1,no,no
25466,0.087175204,0.020333469,yes,no,1,no,yes
25467,0.080738293,0.16653111,no,no,3,yes,no
25468,0.104579376,0.070557137,yes,no,1,no,yes
25469,0.07280337,0.025620171,no,no,1,no,no
25470,0.073556915,0.021960146,yes,no,1,no,yes
25471,0.123290905,0.103904026,yes,no,1,yes,yes
25472,0.074056253,0.056323709,no,no,1,no,no
25473,0.067755524,0.020536804,yes,no,1,no,yes
25474,0.085659034,0.15046767,yes,yes,1,no,yes
25475,0.10765711,0.029686865,no,no,1,no,no
25476,0.067991575,0.024196828,no,yes,1,no,no
25477,0.07654386,0.028873526,yes,no,4,no,yes
25478,0.075654132,0.074013827,no,no,2,no,no
25479,0.145043851,0.14355429,no,no,1,no,no
25480,0.111642729,0.008743392,yes,no,1,no,yes
25481,0.073012184,0.076250508,yes,yes,1,no,yes
25482,0.083298531,0.01647011,yes,no,1,no,yes
25483,0.167613894,0.075233835,no,no,1,no,no
25484,0.076362283,0.025416836,yes,yes,1,no,yes
25485,0.088074011,0.029890199,yes,no,1,no,yes
25486,0.105714234,0.022773485,yes,no,1,no,yes
25487,0.179625225,0.056933713,yes,no,1,no,yes
25488,0.091097271,0.049206995,yes,no,1,no,yes
25489,0.088428086,0.037413583,yes,no,2,no,yes
25490,0.073148367,0.032330216,yes,no,1,no,yes
25491,0.077715033,0.028466856,yes,yes,1,no,yes
25492,0.116790442,0.145994307,no,no,1,no,no
25493,0.073729414,0.040463603,yes,yes,1,no,yes
25494,0.073293628,0.03904026,yes,yes,1,no,yes
25495,0.075517949,0.063033754,no,no,4,no,no
25496,0.07431954,0.038430256,no,no,1,no,no
25497,0.077233853,0.012200081,yes,no,3,no,yes
25498,0.07280337,0.06201708,yes,no,4,no,yes
25499,0.092640677,0.033956893,yes,no,4,no,yes
25500,0.069689321,0.042090281,yes,yes,1,no,yes
25501,0.092086867,0.021146808,yes,no,1,no,yes
25502,0.117507672,0.064253762,yes,no,1,no,yes
25503,0.132042925,0.027043514,yes,no,1,no,yes
25504,0.106358833,0.06201708,no,no,1,no,no
25505,0.137426688,0.042700285,yes,no,1,no,yes
25506,0.080938028,0.117324115,yes,no,1,no,yes
25507,0.075935576,0.041480277,yes,yes,1,no,yes
25508,0.075118479,0.025620171,no,no,1,no,no
25509,0.130762806,0.018300122,no,no,3,no,no
25510,0.089245184,0.027856852,yes,no,4,no,yes
25511,0.092486336,0.107767385,yes,yes,1,no,yes
25512,0.094501843,0.081333876,yes,no,1,no,yes
25513,0.07280337,0.059983733,yes,no,1,no,yes
25514,0.078023714,0.015453436,yes,no,1,no,yes
